Date,Close,High,Low,Open,Volume,Symbol,SMA_20,SMA_50,EMA_20,EMA_50,Rolling_Std,BB_Upper,BB_Lower
2022-04-13,696.78515625,714.5502639320367,695.691224799288,708.6998992573039,28892520,HDFCBANK.NS,711.1125579833985,700.077998046875,710.3510015796907,705.3356104187425,26.788137582327167,764.6888331480528,657.5362828187441
2022-04-18,663.7283325195312,680.9464450214841,661.15993644386,674.8582617385757,45620376,HDFCBANK.NS,709.8592529296875,699.1119787597656,705.9107473834849,703.7039524619107,28.42370458359096,766.7066620968694,653.0118437625056
2022-04-19,638.400634765625,660.9221170332797,631.1709679279387,656.8078410106541,74096022,HDFCBANK.NS,706.5809204101563,697.3140686035156,699.4812128484507,701.1430380424486,32.61167227781096,771.8042649657782,641.3575758545344
2022-04-20,644.1558837890625,646.8194421533099,635.142518406885,644.2271829644586,49325736,HDFCBANK.NS,703.4369567871094,695.782041015625,694.2121338904137,698.9082476795706,35.4711824681132,774.3793217233358,632.4945918508829
2022-04-21,653.6924438476562,656.2847032867525,643.68030843123,649.2452444448392,52446270,HDFCBANK.NS,700.587890625,694.3584594726562,690.3531157911035,697.1350789018486,37.10986002635787,774.8076106777157,626.3681705722843
2022-04-22,644.7742309570312,654.1680722750773,641.7063920801837,646.8670477236759,20659148,HDFCBANK.NS,697.6472625732422,693.2877990722657,686.01226961643,695.0817123157773,39.13466483397771,775.9165922411976,619.3779329052868
2022-04-25,649.6019897460938,651.9326253742684,628.9117561352901,642.11069826632,20935488,HDFCBANK.NS,695.8184387207032,692.3736254882813,682.5446239144932,693.2981937836329,40.528638914184384,776.875716549072,614.7611608923344
2022-04-26,652.5984497070312,657.3072144691479,645.5114394033479,652.5746446077407,17016842,HDFCBANK.NS,694.4188751220703,691.1792993164063,679.6926073233063,691.702125388472,41.55257857271076,777.5240322674917,611.3137179766488
2022-04-27,652.8362426757812,655.904081179801,645.0119713376686,646.8669691113338,18054334,HDFCBANK.NS,692.9860137939453,689.7281298828125,677.1348583092564,690.1779731252293,42.50492622036483,777.995866234675,607.9761613532156
2022-04-28,652.2655029296875,655.9041415782432,647.8658558596376,652.5746789306378,20773722,HDFCBANK.NS,691.0727630615235,688.3249987792968,674.7663482731069,688.6912095881493,43.47148265669327,778.0157283749099,604.129797748137
2022-04-29,658.5677490234375,668.1518573977863,652.3607137487355,656.5462894086016,28401476,HDFCBANK.NS,688.8765106201172,687.4774157714844,673.2236245350432,687.509897409141,43.97087225493433,776.8182551299858,600.9347661102486
2022-05-02,667.65234375,668.9603468911126,647.8420880799416,647.8420880799416,19494316,HDFCBANK.NS,687.2914489746094,686.3920104980468,672.6930263650391,686.7311698146649,44.144357968432665,775.5801649114746,599.0027330377441
2022-05-04,644.9644775390625,667.6048118935288,642.1106524172083,665.8925284326605,29055916,HDFCBANK.NS,683.7241668701172,684.8723498535156,670.0522121911366,685.093260313661,44.55673007264231,772.8376270154018,594.6107067248325
2022-05-05,643.5137939453125,654.001625047842,640.4459550013958,654.001625047842,17862912,HDFCBANK.NS,676.498046875,683.4116674804687,667.5247437867724,683.4626930050983,37.98357028164477,752.4651874382895,600.5309063117105
2022-05-06,626.699951171875,634.9760551888268,624.5120303093106,632.5978677162095,26731268,HDFCBANK.NS,669.5858428955078,681.5590588378906,663.6366682996393,681.2367031292857,33.33550944433855,736.2568617841848,602.9148240068307
2022-05-09,627.7700805664062,630.9330812402754,616.1883202011134,618.3286887390562,32762434,HDFCBANK.NS,664.0922271728516,679.6351037597656,660.2208028012361,679.1399728327023,30.458889486571067,725.0100061459938,603.1744481997094
2022-05-10,637.8536987304688,643.537543685614,625.4871236116026,625.4871236116026,20113812,HDFCBANK.NS,659.9137542724609,678.0212670898437,658.0906024135439,677.5209032600657,27.795841416286287,715.5054371050335,604.3220714398883
2022-05-11,641.4447631835938,644.4888549965599,631.9558176573953,643.5375799338344,17102924,HDFCBANK.NS,655.9647705078125,676.5724768066407,656.505284391644,676.1061526688316,24.112934369523977,704.1906392468605,607.7389017687645
2022-05-12,626.985595703125,638.4133285913138,622.1498368180273,635.6706374563736,22382290,HDFCBANK.NS,651.7327941894531,675.6097912597656,653.6938854689279,674.1798563172352,21.06476709102934,693.8623283715118,609.6032600073944
2022-05-13,621.35595703125,634.1790892090257,619.262889083472,630.353829122959,16768238,HDFCBANK.NS,647.2823638916016,674.1853955078125,650.6140827605776,672.1083308550398,17.04437731941171,681.371118530425,613.1936092527782
2022-05-16,627.9719848632812,631.292053906236,618.4448991695826,625.0368734940553,9804356,HDFCBANK.NS,643.8417053222656,673.1772766113281,648.4576924846447,670.3774937573238,12.988470241448518,669.8186458051626,617.8647648393686
2022-05-17,632.2544555664062,633.6979588896172,624.6519812363082,631.580808934981,16641444,HDFCBANK.NS,642.2680114746094,672.7494689941407,646.9145270638601,668.8824726517977,12.342828717295758,666.9536689092008,617.5823540400179
2022-05-18,632.2063598632812,641.5410265716883,630.3297937681616,637.0902245927911,15732384,HDFCBANK.NS,641.9582977294922,672.3516149902343,645.5137492352335,667.4441937189147,12.521402251651867,667.0011022327959,616.9154932261885
2022-05-19,619.2869873046875,623.7858941010936,615.0767694162303,618.8779477207698,20537506,HDFCBANK.NS,640.7148529052735,671.7381811523437,643.0159623847053,665.5556758203176,13.489100090690973,667.6930530866554,613.7366527238916
2022-05-20,635.5984497070312,637.1622447317521,621.837065236746,626.9615129880896,13919350,HDFCBANK.NS,639.8101531982422,671.8476599121094,642.3095326058792,664.3808826394045,13.176036237483396,666.162225673209,613.4580807232754
2022-05-23,627.4427490234375,639.9290287015857,625.0850152898169,632.2544265466233,19486320,HDFCBANK.NS,638.9435791015625,671.7654858398438,640.8936484551705,662.9323283799548,13.400397269101271,665.7443736397651,612.1427845633599
2022-05-24,634.63623046875,637.5473190805823,624.0265159854545,625.5181243809486,12870796,HDFCBANK.NS,638.1952911376953,671.4148022460937,640.2977038850352,661.8226774814763,13.190098219307854,664.575487576311,611.8150946990796
2022-05-25,639.375732421875,642.8160348600121,636.6811460213428,639.9531102298189,12887112,HDFCBANK.NS,637.5341552734375,670.9539086914062,640.2098970790199,660.9424051261979,12.754350304063621,663.0428558815647,612.0254546653102
2022-05-26,657.6119384765625,659.6809832899339,644.7647830842534,645.7993054909392,26992428,HDFCBANK.NS,637.7729400634765,670.8187377929687,641.8672343549764,660.8117985909181,13.09603941306046,663.9650188895974,611.5808612373556
2022-05-27,669.8095092773438,671.0845566723668,659.5606139411736,660.0658635123912,24031718,HDFCBANK.NS,638.6501403808594,670.4923095703125,644.5284033952018,661.1646499903858,14.617106954178029,667.8843542892155,609.4159264725033
2022-05-30,674.3806762695312,683.4987815396562,672.8890092715018,678.5668121550864,12624674,HDFCBANK.NS,639.440786743164,670.4337670898437,647.3714770022808,661.6829255307445,16.10327545291388,671.6473376489918,607.2342358373363
2022-05-31,668.3179321289062,675.944488061126,664.0115042012508,671.662083279525,13485388,HDFCBANK.NS,639.4740661621094,670.0242370605469,649.3663774905308,661.9431218679273,16.16521533941058,671.8044968409305,607.1436354832882
2022-06-01,671.1568603515625,673.8513881488794,663.6025497657505,664.0115306279351,12091896,HDFCBANK.NS,640.7836853027344,669.3680285644531,651.4416615725338,662.304444945717,17.628210550606862,676.0401064039481,605.5272642015207
2022-06-02,666.4654541015625,667.860852355906,663.3378636546508,667.4999765351084,11475020,HDFCBANK.NS,641.9312683105469,668.5566345214844,652.8724989562509,662.4676217753581,18.53883996449472,679.0089482395364,604.8535883815574
2022-06-03,664.1558837890625,673.995741003826,662.231212745682,672.8169034842749,6957244,HDFCBANK.NS,643.8040649414063,667.6262768554687,653.9471070355662,662.5338281288367,18.809119182952436,681.4223033073112,606.1858265755014
2022-06-06,663.2656860351562,667.3796939444019,654.7009350100217,662.2312223234171,6173266,HDFCBANK.NS,645.5788452148438,666.8198547363281,654.834590749813,662.5625284388885,18.89102469234774,683.3608945995393,607.7967958301483
2022-06-07,655.63916015625,661.2688580365657,651.5492343077399,655.3504712553794,10253966,HDFCBANK.NS,646.4681182861328,666.2090686035157,654.9112164075688,662.2910238003537,18.926813868744347,684.3217460236215,608.6144905486442
2022-06-08,657.9487915039062,664.4926611407994,652.9446351687653,660.7876929692908,5986588,HDFCBANK.NS,647.2933197021484,665.75625,655.2005092738866,662.1207401808853,19.055616653319355,685.4045530087872,609.1820863955097
2022-06-09,662.9048461914062,664.9979730840081,653.0168832680971,655.4708272698372,7311816,HDFCBANK.NS,649.0892822265625,665.3844775390625,655.9342556469837,662.1514894361999,18.73080838484983,686.5508989962622,611.6276654568629
2022-06-10,650.1057739257812,658.2134392480132,646.4970155862447,654.4362839332251,9155430,HDFCBANK.NS,650.5267730712891,664.5759826660156,655.3791621497263,661.6791084357914,17.556808250064936,685.640389571419,615.4131565711592
2022-06-13,638.317138671875,639.9531208031428,629.511803905611,636.8736353918679,10892572,HDFCBANK.NS,651.0440307617188,663.2924694824219,653.7542075327881,660.7629527587751,17.00092008865295,685.0458709390247,617.0421905844129
2022-06-14,631.2920532226562,638.0284013515566,627.9238791582061,630.9311774300365,11870356,HDFCBANK.NS,650.9959106445312,661.9312390136719,651.614954741347,659.6072312083392,17.058167611724844,685.112245867981,616.8795754210815
2022-06-15,629.102783203125,633.1205811087782,624.7482500861813,626.3120453531265,11810470,HDFCBANK.NS,650.8407318115235,660.1870922851563,649.4709384043734,658.4109783453896,17.25111859733111,685.3429690061857,616.3384946168612
2022-06-16,616.520263671875,635.4060979237764,614.9323865969412,630.3297546494468,12169192,HDFCBANK.NS,650.7023956298829,656.7567736816407,646.3327789060403,656.7682052209381,17.526361749426446,685.7551191287357,615.64967213103
2022-06-17,620.5861206054688,625.0369224008559,611.8529139840168,613.4888961209325,14723922,HDFCBANK.NS,649.9517791748046,653.8696154785156,643.8807162107478,655.3492999419,18.501616010381444,686.9550111955675,612.9485471540418
2022-06-20,636.1759033203125,637.5472195547377,622.7032073599105,627.779491488929,15936840,HDFCBANK.NS,650.3884368896485,651.8402856445313,643.1469245068968,654.5974020351711,18.039709157010478,686.4678552036694,614.3090185756275
2022-06-21,643.104736328125,651.5010895040998,637.0901398592911,643.2731332819936,13220684,HDFCBANK.NS,650.8118621826172,650.2739172363281,643.142906585109,654.1467092623458,17.747535826121496,686.3069338348603,615.3167905303742
2022-06-22,640.0733642578125,643.2971645111071,636.6811083122385,641.0356997049206,8159698,HDFCBANK.NS,650.8467437744141,648.6668957519531,642.8505692206046,653.594813379815,17.72454656736843,686.2958369091509,615.3976506396773
2022-06-23,642.43115234375,648.6141463686242,634.419697319756,640.193710492177,15372244,HDFCBANK.NS,650.0877044677734,647.2830163574218,642.8106247561423,653.1570227509497,17.74462554030436,685.5769555483821,614.5984533871647
2022-06-24,651.4049682617188,655.1821236118307,644.0671595693715,644.0671595693715,8013432,HDFCBANK.NS,649.1674774169921,646.1038244628907,643.6291336614353,653.0883147317643,17.134778757349622,683.4370349316914,614.8979199022929
2022-06-27,652.5838012695312,662.0868649193548,650.5388382056451,659.1998582409274,9804164,HDFCBANK.NS,648.0776336669921,645.2197973632813,644.4819591479206,653.0685298901082,16.10920446678749,680.2960426005671,615.8592247334171
2022-06-28,647.6036987304688,650.0576425546589,643.9949405371601,646.6894682409041,9770574,HDFCBANK.NS,647.0419219970703,644.8973046875,644.7792676795918,652.8542227858086,15.389203087563168,677.8203281721966,616.263515821944
2022-06-29,646.6654052734375,649.9373696255954,640.5545980485462,640.5545980485462,9994046,HDFCBANK.NS,645.817349243164,645.0626000976563,644.9588998313867,652.6115240598333,14.305581917826133,674.4285130788163,617.2061854075117
2022-06-30,648.6141967773438,651.5012035879254,642.8401831561805,642.8401831561805,12475822,HDFCBANK.NS,644.9247863769531,645.1517663574218,645.3070233500493,652.4547661271866,13.482715169759333,671.8902167164717,617.9593560374344
2022-07-01,651.380859375,654.3881578947369,639.9772068826776,646.6653918015329,11472452,HDFCBANK.NS,644.28603515625,645.1055346679688,645.8854839238542,652.4126521369049,12.80948305598833,669.9050012682267,618.6670690442734
2022-07-04,652.2951049804688,654.4843831117648,645.8474450575549,651.3567925787985,8487480,HDFCBANK.NS,643.7375061035157,645.2559521484375,646.4959240244841,652.4080424444957,12.173038881504022,668.0835838665237,619.3914283405077
2022-07-05,650.8275146484375,663.6987525096566,648.7585284770123,656.3128389795442,14325718,HDFCBANK.NS,643.496923828125,645.2804626464844,646.9084564648606,652.3460609622973,11.971316358945176,667.4395565460153,619.5542911102347
2022-07-06,659.8013305664062,660.8358530598603,648.1811167165542,648.6141794738492,15049078,HDFCBANK.NS,643.58955078125,645.4245202636719,648.1363492364364,652.6384244761839,12.095543974349736,667.7806387299494,619.3984628325505
2022-07-07,671.6139526367188,672.6724981664967,661.3409744346241,664.0114788767993,17743142,HDFCBANK.NS,644.0250061035156,645.8000744628906,650.3723114650348,653.3825628354206,12.95383611642867,669.9326783363729,618.1173338706583
2022-07-08,672.2394409179688,678.4465165399553,671.1087084709948,678.4465165399553,12474030,HDFCBANK.NS,645.131689453125,646.1995532226563,652.4548952224571,654.1220482504225,14.368861007417571,673.8694114679602,616.3939674382898
2022-07-11,676.5940551757812,678.3984342696596,670.3869793455802,670.7478551643559,7462880,HDFCBANK.NS,647.0455352783204,646.5600793457031,654.7538628370594,655.003303423966,15.882803351958685,678.8111419822377,615.279928574403
2022-07-12,669.6893310546875,676.1610141176355,668.5345166503326,676.1610141176355,9876974,HDFCBANK.NS,648.9653991699219,646.6008190917969,656.1762883815953,655.5792260761513,16.195933776659732,681.3572667232413,616.5735316166024
2022-07-13,653.3535766601562,670.8440115296884,651.6213846159309,668.8231306008078,15945610,HDFCBANK.NS,650.1779388427734,646.7686010742187,655.9074586938392,655.4919457068966,15.524487764305878,681.2269143713852,619.1289633141616
2022-07-14,650.0817260742188,660.4749379498609,649.215600611124,655.350489555198,10372410,HDFCBANK.NS,651.8560119628906,646.8999597167968,655.3526270157802,655.2797802311053,13.357505789857603,678.5710235426059,625.1410003831754
2022-07-15,655.3745727539062,656.7458891263111,648.0367643942972,651.0199810197498,13595646,HDFCBANK.NS,653.5954345703125,647.4734521484374,655.3547170860779,655.2834975849406,11.154651146934706,675.9047368641819,631.286132276443
2022-07-18,648.3975830078125,657.3232089503867,645.7511605542314,648.6140849867697,20332220,HDFCBANK.NS,654.2065185546875,647.8860021972656,654.692132888148,655.0134617191709,10.463489709620363,675.1334979739282,633.2795391354467
2022-07-19,648.6382446289062,653.6905062823398,643.3213172038678,643.3213172038678,15792538,HDFCBANK.NS,654.4831939697266,648.1016931152344,654.1155721015534,654.7634532058272,10.224925276690216,674.933044523107,634.0333434163462
2022-07-20,656.8179931640625,659.7290225107647,652.1025262039135,654.3399677588443,20347862,HDFCBANK.NS,655.320425415039,648.4091577148438,654.3729455360781,654.8440234002678,9.652438487801907,674.6253023906429,636.0155484394352
2022-07-21,654.7490844726562,658.9593027266601,653.4739780541829,654.6528744070862,12640278,HDFCBANK.NS,655.9363220214843,648.9644274902344,654.4087682919427,654.8403003050674,9.167529380845858,674.271380783176,637.6012632597926
2022-07-22,670.0260620117188,672.1913167902127,655.5429251294964,657.2751172050325,12729592,HDFCBANK.NS,656.8673767089844,649.9378295898438,655.896129598588,655.435820371995,9.617633622671091,676.1026439543265,637.6321094636422
2022-07-25,671.9989013671875,675.8482435588785,665.5994052152816,671.2290446761094,10143126,HDFCBANK.NS,657.8381317138671,650.8183679199219,657.4297269098831,656.0853529600417,10.128764064066498,678.0956598420001,637.5806035857341
2022-07-26,670.6275634765625,674.5971974845852,667.0428871698978,671.710190933296,8527964,HDFCBANK.NS,658.9893249511719,651.585830078125,658.6866637257573,656.6556357253955,10.212392875876061,679.414110702924,638.5645391994198
2022-07-27,675.7520141601562,676.5218708292028,666.0564720450384,668.2939138771885,9212778,HDFCBANK.NS,660.4436553955078,652.4567431640625,660.3119351957,657.4045133110724,10.433684340031544,681.3110240755709,639.5762867154447
2022-07-28,681.7425537109375,685.182915066855,678.9277339602053,680.8764869533358,17420406,HDFCBANK.NS,662.1000732421875,653.7058544921875,662.3529464828655,658.3589462679299,11.06727320059886,684.2346196433851,639.9655268409898
2022-07-29,690.0907592773438,692.2079091114783,680.9967358477592,691.9192202105274,20019736,HDFCBANK.NS,664.0355682373047,654.7957006835937,664.9946429394824,659.6033310918285,12.398769733330568,688.8331077039659,639.2380287706435
2022-08-01,695.8407592773438,696.9474098698968,688.0939701842794,692.4003980885738,13193036,HDFCBANK.NS,666.2128509521484,656.1636608886719,667.932368304993,661.0244067069467,13.954400977741162,694.1216529076307,638.3040489966661
2022-08-02,688.1901245117188,695.0948694760442,684.7257404575668,693.8438451640611,15036510,HDFCBANK.NS,668.0809814453125,657.2347387695313,669.8616784199193,662.0897289738006,14.283362746194642,696.6477069377019,639.5142559529232
2022-08-03,689.8021240234375,690.8366465072402,681.8147505490226,685.6400109407862,10975498,HDFCBANK.NS,669.581021118164,658.2432666015625,671.7607684773972,663.1764895639824,14.928826955835548,699.4386750298352,639.7233672064929
2022-08-04,688.984130859375,696.1053785024752,679.8659665183745,692.8815779882993,12012206,HDFCBANK.NS,670.4495300292969,658.8707104492188,673.4010887042522,664.1885539285076,15.545839371905023,701.5412087731069,639.3578512854868
2022-08-05,686.6505126953125,691.4140267889854,683.8116110098687,689.5134375282818,9268982,HDFCBANK.NS,671.1700836181641,659.2075305175781,674.6629386081627,665.0694150566177,15.96158780953916,703.0932592372424,639.2469079990858
2022-08-08,703.4913330078125,704.6701705018421,686.6744848885744,687.1075476112192,15357736,HDFCBANK.NS,672.5149475097656,659.7897436523438,677.4084999795579,666.5761569370568,17.501494582106126,707.5179366739779,637.5119583455534
2022-08-10,705.5363159179688,708.0383647964982,697.2361719881424,703.154500244152,17353102,HDFCBANK.NS,674.3072967529297,660.534111328125,680.0873395927399,668.1040063088573,18.970781254272936,712.2488592614756,636.3657342443838
2022-08-11,714.8709716796875,717.4211844953526,709.5059977383994,715.2559294113627,18301766,HDFCBANK.NS,677.3831665039063,661.4083935546874,683.4000664581636,669.9380049508505,20.332828174485634,718.0488228528776,636.717510154935
2022-08-12,714.6063232421875,716.6031812290219,710.1795445295438,714.5341363296417,8850370,HDFCBANK.NS,680.6093963623047,662.3712109375,686.3720909137849,671.6897037073736,20.884491470860535,722.3783793040258,638.8404134205836
2022-08-16,722.7861328125,725.8415362160341,716.0016794217771,719.2495616686834,12563756,HDFCBANK.NS,683.9799743652344,663.5438159179688,689.8400949041387,673.693485240908,22.007107164801536,727.9941886948375,639.9657600356313
2022-08-17,726.51513671875,727.8864529443167,714.8949247807096,721.7515646448355,12384350,HDFCBANK.NS,687.8858520507813,664.8088049316407,693.3329560293398,675.7649225537646,22.289906142911576,732.4656643366045,643.3060397649581
2022-08-18,727.3812866210938,728.4398909455316,721.5832502964957,721.7516472669315,8342138,HDFCBANK.NS,691.8230041503906,666.2436474609375,696.5756541809354,677.7890936936598,21.9442472161462,735.711498582683,647.9345097180982
2022-08-19,718.407470703125,727.5255752850977,716.9398856976162,726.563239868054,8063702,HDFCBANK.NS,694.9024780273437,667.4528210449218,698.6548748020964,679.3819712234427,21.07776280491797,737.0580036371797,652.7469524175077
2022-08-22,707.4849853515625,716.1460048012029,706.2098790742172,714.4378945404134,8234066,HDFCBANK.NS,697.539273071289,668.344423828125,699.4958377115694,680.4840502088592,18.984952943232432,735.5091789577539,659.5693671848242
2022-08-23,705.2957153320312,710.1795210324121,697.8857201939286,699.2811184238794,14966884,HDFCBANK.NS,699.3027557373047,669.44822265625,700.0482070087562,681.4570566842777,17.901967722406052,735.1066911821167,663.4988202924926
2022-08-24,708.6878662109375,709.9629724189963,702.1199150712563,703.4191031598855,13455520,HDFCBANK.NS,701.1372039794921,670.8556372070312,700.8710316946783,682.5249315676762,16.802888765453336,734.7429815103989,667.5314264485854
2022-08-25,704.8385620117188,715.4002292936442,701.0614069473538,712.0801600941289,11823040,HDFCBANK.NS,702.84775390625,672.3265673828125,701.2488917248726,683.3999758988151,15.198245419933201,733.2442447461164,672.4512630663836
2022-08-26,704.9588623046875,712.9943990116683,703.0822963230394,708.303013425697,7706176,HDFCBANK.NS,704.3080963134765,673.8436889648438,701.6022222562835,684.2454224245356,13.796209014761878,731.9005143430003,676.7156782839528
2022-08-29,692.5929565429688,695.7686523374972,687.3963207073368,691.438142053239,8653178,HDFCBANK.NS,704.8506164550781,675.3651428222656,700.7441969502535,684.5727767036898,13.05560276020991,730.961821975498,678.7394109346583
2022-08-30,715.0633544921875,716.9158385123882,694.3731420244557,695.9850421787525,10135400,HDFCBANK.NS,706.0992462158204,677.2546875,702.1079262399616,685.7684856365721,12.76053045823417,731.6203071322886,680.5781852993521
2022-09-01,708.3511352539062,716.6753023262013,702.023767412422,704.7904820543832,22403136,HDFCBANK.NS,706.7247650146485,678.6981921386719,702.702517574623,686.6540797392128,12.535844582539555,731.7964541797276,681.6530758495694
2022-09-02,714.774658203125,717.1804968372654,705.0069298539969,708.351080797229,12038086,HDFCBANK.NS,708.0539916992187,680.1315905761719,703.8522452535279,687.7568475221112,11.858222993588463,731.7704376863957,684.3375457120418
2022-09-05,719.369873046875,721.2704621778411,714.101050906599,715.0633864131738,12131932,HDFCBANK.NS,709.5323791503906,681.7175207519531,705.3301145671801,688.9965740132784,11.292609382507711,732.117597915406,686.9471603853752
2022-09-06,716.627197265625,724.951423073854,715.2317990033503,721.2223729044177,12238696,HDFCBANK.NS,710.9145324707031,683.2014416503906,706.4060272051273,690.0801278663116,10.29265575389142,731.499843978486,690.3292209629202
2022-09-07,713.2350463867188,716.9400149155867,707.9422006390198,707.9422006390198,9776206,HDFCBANK.NS,712.2437591552734,684.4380432128906,707.0564099843265,690.9881638867197,8.565972290923762,729.375703737121,695.1118145734259
2022-09-08,720.5968627929688,721.7516772237872,713.1628440120845,716.9881044068499,11164690,HDFCBANK.NS,713.0990356445312,685.7983044433594,708.345976918483,692.1492893340236,8.499786882598872,730.098609409729,696.0994618793335
2022-09-09,721.0779418945312,726.0820979884301,718.888663984653,719.92312760574,15128888,HDFCBANK.NS,713.8761169433594,687.2677893066407,709.55854501144,693.2837462971808,8.482403682194409,730.8409243077482,696.9113095789706
2022-09-12,718.6481323242188,723.6763119278681,716.9399632796035,721.7516408855068,11080492,HDFCBANK.NS,714.064974975586,688.7074438476562,710.4242199936093,694.2784281021627,8.547518322661475,731.1600116209089,696.9699383302631
2022-09-13,728.054931640625,729.4022248737516,721.0539759192867,721.2223728893526,13001966,HDFCBANK.NS,714.7374053955078,690.2962585449219,712.1033353885632,695.602996868377,9.103278461485727,732.9439623184793,696.5308484725364
2022-09-14,735.537109375,740.4690789237419,718.0706961615213,718.8887165967504,20219760,HDFCBANK.NS,715.3749542236328,691.9793835449219,714.3351233872714,697.1690404960877,10.0897034504339,735.5543611245006,695.195547322765
2022-09-15,731.7118530273438,741.4555010181163,727.5257166443482,736.1867370805904,13539372,HDFCBANK.NS,715.6347900390625,693.5677185058594,715.9900500196593,698.5236605953527,10.452097503208172,736.5389850454789,694.7305950326462
2022-09-16,718.26318359375,728.8247925761237,713.5717978693896,723.2432582308112,20560046,HDFCBANK.NS,715.1788848876953,694.9164318847656,716.2065389314774,699.2977595364663,10.105891410200748,735.3906677080968,694.9671020672938
2022-09-19,723.002685546875,728.4880099183553,712.1283056005058,716.4588155669953,12076038,HDFCBANK.NS,715.4086456298828,696.180458984375,716.8537909900867,700.227364478051,10.23457523124073,735.8777960923643,694.9394951674013
2022-09-20,731.7118530273438,733.2997302685097,726.5152760073807,728.4880522483752,10781668,HDFCBANK.NS,716.6199890136719,697.3824169921875,718.2688445174446,701.4620503035134,10.67177091919571,737.9635308520633,695.2764471752805
2022-09-21,730.5810546875,732.0967448746909,724.1574768560039,725.6009801321287,9072304,HDFCBANK.NS,717.8842559814453,698.5492492675781,719.4414359622117,702.603972044062,10.757009850375045,739.3982756821954,696.3702362806953
2022-09-22,715.0152587890625,726.6354714109892,713.4514636402978,722.7139425983661,12048144,HDFCBANK.NS,718.2006256103516,699.3176733398437,719.0198952790546,703.0906891713169,10.563611131808178,739.3278478739679,697.0734033467353
2022-09-23,695.8407592773438,709.7224372346395,691.438062580459,708.4473309391279,15806252,HDFCBANK.NS,717.7507354736329,699.8407019042969,716.8123585169868,702.8063781950826,11.326676891886908,740.4040892574067,695.097381689859
2022-09-26,686.4579467773438,691.1733552416581,682.2958342078718,685.8324052401812,8923486,HDFCBANK.NS,716.8256896972656,700.5027893066406,713.9214621608304,702.1652632375243,13.050652313407625,742.9269943240809,690.7243850704504
2022-09-27,680.299072265625,692.881621797613,677.0030846314178,689.2247583187195,12639700,HDFCBANK.NS,716.2109954833984,701.1071362304688,710.7193297898585,701.3077655523517,14.464989376608255,745.1409742366149,687.2810167301819
2022-09-28,668.6066284179688,678.7351736760943,666.8503544937673,676.5218139126857,11816132,HDFCBANK.NS,713.8881591796875,701.37177734375,706.7085963258689,700.0253680176701,17.965507521536118,749.8191742227597,677.9571441366153
2022-09-29,665.1422119140625,674.6933797809945,663.434101683277,671.8545371114053,14410388,HDFCBANK.NS,711.7277130126953,701.706669921875,702.7498930485541,698.6574011116463,21.00700126108333,753.7417155348619,669.7137104905287
2022-09-30,683.9078369140625,688.7676199193113,656.7940432846984,663.4341823816585,15781756,HDFCBANK.NS,710.1843719482422,702.4120617675782,700.9554115119358,698.0789868293882,21.88680392623684,753.9579798007159,666.4107640957685
2022-10-03,679.9862670898438,682.22370896109,674.1641488370536,678.4224718418965,11541112,HDFCBANK.NS,708.2151916503906,702.8754272460938,698.9583501384033,697.3694684082296,22.770722455429752,753.75663656125,662.6737467395311
2022-10-04,699.13671875,701.5425574242946,686.2173768162974,687.8292769808156,11538526,HDFCBANK.NS,707.3406677246094,703.7631799316406,698.975337625222,697.438772343201,22.76651651635419,752.8737007573178,661.807634691901
2022-10-06,691.4381103515625,703.7559939592081,690.0908170525987,702.4808875755999,12549198,HDFCBANK.NS,706.2508209228515,704.1914208984375,698.2575064563019,697.2034522650974,22.990116322207253,752.231053567266,660.270588278437
2022-10-07,688.4547729492188,690.4515719276419,683.4265352110768,688.1901072180511,13297994,HDFCBANK.NS,704.6437164306641,704.5205383300781,697.3239127889607,696.8603668017297,23.057820035303287,750.7593565012706,658.5280763600575
2022-10-10,680.8523559570312,686.1452011270152,672.7687143847188,677.4841817579505,13109302,HDFCBANK.NS,702.632437133789,704.7250341796876,695.7551930906816,696.232601670565,23.301952040679637,749.2363412151483,656.0285330524298
2022-10-11,673.9476318359375,681.8147129301799,673.3701952846903,674.1641338324686,14521620,HDFCBANK.NS,700.397412109375,704.6889465332031,693.6782824949917,695.3586812848935,23.822863006346875,748.0431381220687,652.7516860966812
2022-10-12,678.350341796875,680.7802037798269,672.3357447059547,675.1745875438293,9225050,HDFCBANK.NS,697.9121826171875,704.6211022949219,692.2184786189805,694.691687579481,23.3741364543335,744.6604555258544,651.1639097085205
2022-10-13,670.5553588867188,676.6421426191388,665.9361602736982,674.6212615810351,14714234,HDFCBANK.NS,694.6630950927735,704.2303942871093,690.1553243587651,693.7451648856472,22.363367768451475,739.3898306296765,649.9363595558705
2022-10-14,692.4003295898438,696.2496712414899,680.9725965615194,681.814640047817,12849920,HDFCBANK.NS,692.6975189208985,704.1615856933594,690.3691343807726,693.6924262465961,20.59320786144794,733.8839346437943,651.5111031980026
2022-10-17,696.033203125,701.3500712981873,686.6263505116987,690.475692350587,18410500,HDFCBANK.NS,691.5860198974609,704.318447265625,690.9085694992705,693.7842214182982,19.722200912508868,731.0304217224786,652.1416180724432
2022-10-18,694.7340698242188,703.90033929577,692.8815856653596,701.5666873690876,10561108,HDFCBANK.NS,690.1725891113281,704.4170861816406,691.2729028635513,693.8214703753931,18.314915655515705,726.8024204223595,653.5427578002966
